3133,95,753,Pork - Ground,875,EUR,2020-09-02T00:18:45Z,2020-09-10
9181,68,397,Wine - Valpolicella Masi,1403,EUR,2020-09-02T21:50:09Z,2020-09-10
4190,42,555,Jagermeister,4249,EUR,2020-09-02T23:04:30Z,2020-09-10
7128,50,363,Mushrooms - Honey,2990,EUR,2020-09-02T00:45:27Z,2020-09-10
7914,68,383,"Chilli Paste, Sambal Oelek",1768,EUR,2020-09-02T12:14:57Z,2020-09-10
8867,34,739,Mushroom - Chanterelle Frozen,1025,EUR,2020-09-02T00:08:28Z,2020-09-10
3118,14,229,Chocolate Bar - Smarties,3137,EUR,2020-09-02T06:50:32Z,2020-09-10
7722,70,550,Flower - Potmums,2651,EUR,2020-09-02T14:41:38Z,2020-09-10
5814,34,420,Cake - French Pear Tart,4158,EUR,2020-09-02T01:29:04Z,2020-09-10
2089,29,717,Cornflakes,2735,EUR,2020-09-02T20:56:36Z,2020-09-10
6496,96,135,Sobe - Cranberry Grapefruit,2751,EUR,2020-09-02T07:18:06Z,2020-09-10
7419,15,187,Danishes - Mini Cheese,666,EUR,2020-09-02T08:11:03Z,2020-09-10
6843,47,702,Pork - Shoulder,2021,USD,2020-09-02T06:04:03Z,2020-09-10
6050,55,868,Plastic Wrap,1865,USD,2020-09-02T10:03:07Z,2020-09-10
2499,82,775,Wine - Casablanca Valley,4589,USD,2020-09-02T15:44:41Z,2020-09-10
3162,34,867,Flour - Strong,4251,USD,2020-09-02T03:10:01Z,2020-09-10
8030,21,453,"Bread - Roll, Calabrese",4540,USD,2020-09-02T14:36:01Z,2020-09-10
3278,68,668,Tea - English Breakfast,722,USD,2020-09-02T08:02:18Z,2020-09-10
4334,62,847,Tart - Raisin And Pecan,779,USD,2020-09-02T11:58:53Z,2020-09-10
4984,67,864,Longos - Burritos,782,USD,2020-09-02T03:41:19Z,2020-09-10
4471,50,416,Wine - Clavet Saint Emilion,3819,USD,2020-09-02T00:16:40Z,2020-09-10
6262,42,121,Anisette - Mcguiness,3155,USD,2020-09-02T11:34:19Z,2020-09-10
1826,24,756,Appetizer - Mushroom Tart,2705,USD,2020-09-02T20:55:57Z,2020-09-10
9084,99,329,Quail - Jumbo Boneless,3057,USD,2020-09-02T05:49:34Z,2020-09-10
3126,21,237,"Wine - Niagara,vqa Reisling",4661,USD,2020-09-02T07:42:09Z,2020-09-10
9852,59,300,Corn - Mini,4773,USD,2020-09-02T03:38:08Z,2020-09-10
9001,74,478,Salt - Kosher,558,USD,2020-09-02T08:24:53Z,2020-09-10
7717,44,598,Wine - Guy Sage Touraine,3430,USD,2020-09-02T09:34:55Z,2020-09-10
3709,47,550,Mangostein,4991,USD,2020-09-02T13:58:21Z,2020-09-10
5766,21,176,"Turkey - Breast, Bone - In",1446,USD,2020-09-02T21:38:37Z,2020-09-02
6148,32,448,Truffle - Peelings,3450,USD,2020-09-02T14:18:57Z,2020-09-02
5210,38,146,Beets - Mini Golden,4094,USD,2020-09-02T15:05:23Z,2020-09-02
2164,77,262,Cape Capensis - Fillet,804,USD,2020-09-02T14:41:08Z,2020-09-02
2570,77,221,Wine - Barolo Fontanafredda,934,USD,2020-09-02T12:57:45Z,2020-09-02
9543,23,705,Chips Potato Swt Chilli Sour,4249,USD,2020-09-02T05:23:02Z,2020-09-02
8639,7,667,Emulsifier,3888,USD,2020-09-02T03:44:34Z,2020-09-02
5545,89,781,Chocolate - Semi Sweet,3394,USD,2020-09-02T07:06:04Z,2020-09-02
1566,63,676,Soap - Hand Soap,3406,USD,2020-09-02T19:01:25Z,2020-09-02
4704,55,378,"Soup - Cream Of Broccoli, Dry",3505,USD,2020-09-02T07:46:27Z,2020-09-02
9715,89,817,Appetizer - Veg Assortment,2510,USD,2020-09-02T23:11:13Z,2020-09-02
6964,31,705,Lobak,4812,USD,2020-09-02T19:40:08Z,2020-09-02
8700,53,391,"Oil - Shortening,liqud, Fry",3401,USD,2020-09-02T02:12:15Z,2020-09-02
5664,7,356,Danishes - Mini Raspberry,4121,USD,2020-09-02T00:16:24Z,2020-09-02
1264,50,885,Coriander - Ground,2146,USD,2020-09-02T06:57:45Z,2020-09-02
2768,33,329,Cheese - Ricotta,4232,USD,2020-09-02T04:44:44Z,2020-09-02
3019,83,508,Pancetta,2622,USD,2020-09-02T14:54:13Z,2020-09-02
6945,67,590,Bay Leaf Ground,3342,USD,2020-09-02T20:34:35Z,2020-09-02
8990,20,144,Bread - Flat Bread,2096,USD,2020-09-02T18:05:33Z,2020-09-02
3773,50,258,Uniform Linen Charge,1684,USD,2020-09-02T06:40:08Z,2020-09-02
6398,42,239,Cornish Hen,4608,USD,2020-09-02T10:50:57Z,2020-09-02
4088,36,155,Broom Handle,3956,USD,2020-09-02T04:50:46Z,2020-09-02
1124,82,516,Beer - Blue Light,2848,USD,2020-09-02T19:03:20Z,2020-09-10
6763,2,550,"Asparagus - White, Canned",1508,USD,2020-09-02T13:34:59Z,2020-09-10
2736,13,443,"Tabasco Sauce, 2 Oz",3017,USD,2020-09-02T22:23:25Z,2020-09-10
4620,87,125,Longos - Grilled Chicken With,3459,USD,2020-09-02T23:38:05Z,2020-09-10
7783,15,681,Tequila Rose Cream Liquor,1313,USD,2020-09-02T07:46:29Z,2020-09-10
2106,76,881,"Soup - French Onion, Dry",1780,USD,2020-09-02T08:20:50Z,2020-09-10
6574,7,158,"Croissant, Raw - Mini",3727,USD,2020-09-02T11:51:12Z,2020-09-10
9059,34,343,Piping Jelly - All Colours,4994,USD,2020-09-02T14:26:58Z,2020-09-10
1497,6,137,Cardamon Seed / Pod,4814,USD,2020-09-02T08:57:56Z,2020-09-02
2753,57,379,"Seedlings - Mix, Organic",1615,USD,2020-09-02T13:05:01Z,2020-09-02
7065,43,820,Chocolate Liqueur - Godet White,4459,USD,2020-09-02T15:26:13Z,2020-09-02
8389,26,382,Cocoa Powder - Natural,4217,USD,2020-09-02T15:08:50Z,2020-09-02
3676,1,712,Sultanas,3206,USD,2020-09-02T10:55:29Z,2020-09-02
2564,83,348,Pastry - Apple Large,2755,USD,2020-09-02T04:17:38Z,2020-09-02
4434,74,816,Ecolab - Power Fusion,2792,USD,2020-09-02T16:38:30Z,2020-09-02
3239,38,162,Crab - Meat,2584,USD,2020-09-02T18:08:10Z,2020-09-02
2531,15,610,Loquat,1319,USD,2020-09-02T11:31:36Z,2020-09-02
6558,35,124,Broom And Broom Rack White,4506,USD,2020-09-02T11:17:00Z,2020-09-02
1552,32,351,"Quail - Whole, Boneless",2243,USD,2020-09-02T19:41:09Z,2020-09-02
9600,28,228,"Pail - 15l White, With Handle",4379,USD,2020-09-02T10:25:16Z,2020-09-02
1837,85,422,Beef - Ox Tongue,2059,USD,2020-09-02T12:13:08Z,2020-09-02
5937,98,299,Crab - Meat Combo,2253,USD,2020-09-02T15:59:47Z,2020-09-02
3126,93,703,Soup - Campbells Mac N Cheese,1505,USD,2020-09-02T06:39:02Z,2020-09-02
5577,60,650,Tomatoes - Yellow Hot House,3414,USD,2020-09-02T01:25:22Z,2020-09-02
7224,93,242,Cookies - Assorted,1385,USD,2020-09-02T09:07:01Z,2020-09-02
7070,14,566,Coffee - 10oz Cup 92961,4211,USD,2020-09-02T07:16:59Z,2020-09-02
5865,47,241,Salmon - Fillets,4575,EUR,2020-09-02T10:31:05Z,2020-09-10
3222,82,550,Cheese - Gouda Smoked,2021,EUR,2020-09-02T05:01:25Z,2020-09-10
2944,41,163,"Napkin - Dinner, White",880,EUR,2020-09-02T12:16:36Z,2020-09-10
8386,84,545,Longos - Cheese Tortellini,792,EUR,2020-09-02T10:00:29Z,2020-09-10
4516,27,444,Longos - Assorted Sandwich,3187,EUR,2020-09-02T14:11:07Z,2020-09-10
3074,76,264,Cheese - Stilton,2705,EUR,2020-09-02T15:33:23Z,2020-09-10
1126,47,780,Haggis,3750,EUR,2020-09-02T11:23:52Z,2020-09-10
2016,49,375,Pork - Suckling Pig,772,EUR,2020-09-02T21:41:53Z,2020-09-10
8400,71,588,Glove - Cutting,1872,EUR,2020-09-02T15:43:52Z,2020-09-02
8218,45,656,Ginsing - Fresh,2774,EUR,2020-09-02T11:29:51Z,2020-09-02
3508,50,189,Rum - Mount Gay Eclipes,3869,USD,2020-09-02T20:08:48Z,2020-09-02
7784,48,166,Cheese - Sheep Milk,4803,USD,2020-09-02T04:11:35Z,2020-09-02
8088,71,492,Passion Fruit,1415,USD,2020-09-02T04:13:02Z,2020-09-02
7727,50,552,"Wine - Magnotta, Merlot Sr Vqa",4721,USD,2020-09-02T12:55:58Z,2020-09-02
9329,94,836,Cheese - Provolone,3337,USD,2020-09-02T08:56:05Z,2020-09-02
2599,71,443,"Oil - Olive, Extra Virgin",1303,USD,2020-09-02T07:07:32Z,2020-09-02
1915,31,671,Bread - Pita,2482,USD,2020-09-02T04:36:00Z,2020-09-02
4286,14,893,Veal - Eye Of Round,2115,USD,2020-09-02T14:03:40Z,2020-09-02
2919,15,826,Yoplait - Strawbrasp Peac,1396,USD,2020-09-02T15:41:33Z,2020-09-02
6062,83,168,Pork - Shoulder,3271,USD,2020-09-02T15:16:36Z,2020-09-02
6408,88,134,Oysters - Smoked,3550,USD,2020-09-02T10:44:09Z,2020-09-02
8249,55,574,"Tomatoes - Vine Ripe, Red",3774,USD,2020-09-02T22:22:04Z,2020-09-02
4302,33,379,Muffin Hinge 117n,506,USD,2020-09-02T08:01:40Z,2020-09-02
3785,2,702,Beans - Butter Lrg Lima,1888,USD,2020-09-02T15:36:44Z,2020-09-02
8058,34,156,Sea Bass - Whole,1675,USD,2020-09-02T12:04:38Z,2020-09-02
6313,31,236,"Wine - Red, Antinori Santa",1729,USD,2020-09-02T22:17:53Z,2020-09-02
8534,78,697,Paper Towel Touchless,1620,EUR,2020-09-02T11:14:57Z,2020-09-02
4182,79,335,Crab Brie In Phyllo,4262,EUR,2020-09-02T07:48:49Z,2020-09-02
7316,97,846,Wine - Valpolicella Masi,4859,EUR,2020-09-02T13:39:08Z,2020-09-02
8919,17,142,Eel - Smoked,3534,EUR,2020-09-02T06:36:36Z,2020-09-02
2150,88,393,Gatorade - Cool Blue Raspberry,3225,EUR,2020-09-02T16:20:12Z,2020-09-02
2128,82,521,Coffee Guatemala Dark,4890,EUR,2020-09-02T16:02:51Z,2020-09-02
7473,27,560,Bread - Ciabatta Buns,2443,EUR,2020-09-02T20:32:54Z,2020-09-02
8942,37,733,Anchovy Paste - 56 G Tube,860,EUR,2020-09-02T19:25:46Z,2020-09-02
9602,44,559,Chocolate - Dark,4865,USD,2020-09-02T15:31:14Z,2020-09-02
7439,4,478,Steam Pan Full Lid,3098,USD,2020-09-02T18:51:49Z,2020-09-03
2285,80,200,Chef Hat 25cm,3654,USD,2020-09-02T03:12:05Z,2020-09-04
2664,67,547,Wine - Zinfandel California 2002,2042,USD,2020-09-02T00:51:57Z,2020-09-05
2798,89,423,Ecolab - Ster Bac,4413,USD,2020-09-02T01:12:07Z,2020-09-06
1737,37,544,Wine - Alicanca Vinho Verde,3180,USD,2020-09-02T13:34:57Z,2020-09-07
5435,27,772,Ice Cream - Vanilla,3451,USD,2020-09-02T22:28:40Z,2020-09-08
3150,22,762,Nantucket - Orange Mango Cktl,3453,USD,2020-09-02T22:17:27Z,2020-09-09
9895,78,406,Hagen Daza - Dk Choocolate,4424,USD,2020-09-02T20:54:52Z,2020-09-10
2804,83,597,"Lemonade - Island Tea, 591 Ml",4509,USD,2020-09-02T17:01:13Z,2020-09-11
7996,15,275,Flour - Rye,953,USD,2020-09-02T14:31:23Z,2020-09-12
7824,99,453,Calypso - Lemonade,3017,USD,2020-09-02T09:28:30Z,2020-09-13
1691,47,391,"Cheese - Cheddar, Old White",4908,USD,2020-09-02T08:26:08Z,2020-09-14
9969,85,210,Beer - Upper Canada Lager,2757,USD,2020-09-02T13:33:53Z,2020-09-15
5240,75,212,The Pop Shoppe - Lime Rickey,2202,USD,2020-09-02T08:55:22Z,2020-09-16
6126,95,108,Containter - 3oz Microwave Rect.,1950,USD,2020-09-02T21:52:31Z,2020-09-17
4480,8,647,Lobster - Live,2522,USD,2020-09-02T18:38:49Z,2020-09-18
5798,45,363,Crab - Imitation Flakes,1349,USD,2020-09-02T04:17:52Z,2020-09-19
3138,72,107,Momiji Oroshi Chili Sauce,1927,USD,2020-09-02T22:32:23Z,2020-09-20
8087,65,504,Water Chestnut - Canned,2199,USD,2020-09-02T18:16:36Z,2020-09-21
7688,76,159,Pickle - Dill,919,USD,2020-09-02T12:17:56Z,2020-09-22
3985,26,140,"Beans - Black Bean, Canned",4600,USD,2020-09-02T05:53:52Z,2020-09-23
9229,50,566,"Wine - Red, Cabernet Merlot",634,USD,2020-09-02T09:26:36Z,2020-09-24
2465,33,480,Pastry - Lemon Danish - Mini,1378,USD,2020-09-02T04:29:01Z,2020-09-02
4864,7,263,Vector Energy Bar,611,USD,2020-09-02T00:45:35Z,2020-09-02
4755,86,150,Compound - Pear,4829,USD,2020-09-02T13:51:39Z,2020-09-02
5535,83,697,Onions Granulated,4078,USD,2020-09-02T18:33:17Z,2020-09-02
3237,66,722,V8 Splash Strawberry Kiwi,776,USD,2020-09-02T09:35:12Z,2020-09-02
6483,27,637,"Coffee - Beans, Whole",3200,USD,2020-09-02T02:16:51Z,2020-09-02
5632,5,196,Mcgillicuddy Vanilla Schnap,4149,USD,2020-09-02T17:12:13Z,2020-09-02
5265,8,496,Wine - Alicanca Vinho Verde,2378,USD,2020-09-02T14:42:27Z,2020-09-02
3262,44,437,"Beans - Black Bean, Preserved",4193,USD,2020-09-02T21:58:17Z,2020-09-02
1951,82,127,Flower - Leather Leaf Fern,3064,USD,2020-09-02T14:22:47Z,2020-09-02
1201,12,574,Bread - Sour Batard,832,USD,2020-09-02T14:20:29Z,2020-09-02
5201,41,322,Wine - Valpolicella Masi,4651,USD,2020-09-02T22:42:05Z,2020-09-02
5419,3,807,"Cheese - Boursin, Garlic / Herbs",1397,USD,2020-09-02T23:07:05Z,2020-09-02
6479,62,231,Parsley - Dried,886,USD,2020-09-02T19:36:54Z,2020-09-02
6616,7,320,Pork - Backs - Boneless,3752,USD,2020-09-02T20:05:14Z,2020-09-02
3461,40,462,"Brownies - Two Bite, Chocolate",4821,USD,2020-09-02T04:44:18Z,2020-09-02
5322,85,704,Truffle Cups - White Paper,2662,USD,2020-09-02T20:53:46Z,2020-09-02
1014,97,490,Apples - Spartan,4505,USD,2020-09-02T09:49:06Z,2020-09-02
4979,39,502,Pike - Frozen Fillet,3001,USD,2020-09-02T13:04:02Z,2020-09-02
9709,22,813,Table Cloth 53x53 White,4098,USD,2020-09-02T06:37:49Z,2020-09-02
2865,86,498,Wine - Montecillo Rioja Crianza,2038,USD,2020-09-02T09:21:54Z,2020-09-02
3925,91,898,"Wine - Red, Cabernet Sauvignon",2974,USD,2020-09-02T00:17:51Z,2020-09-02
9612,94,451,Chicken Thigh - Bone Out,685,USD,2020-09-02T23:20:11Z,2020-09-02
7999,50,266,Bread - Italian Sesame Poly,2691,USD,2020-09-02T05:15:10Z,2020-09-02
4216,53,718,"Pasta - Elbows, Macaroni, Dry",3320,USD,2020-09-02T23:24:10Z,2020-09-02
5509,22,778,Wine - Stoneliegh Sauvignon,4331,USD,2020-09-02T17:06:25Z,2020-09-02
2381,98,492,Glove - Cutting,2381,USD,2020-09-02T09:40:08Z,2020-09-02
9669,21,254,Wine - Tio Pepe Sherry Fino,3095,USD,2020-09-02T13:13:49Z,2020-09-02
6887,12,306,Soup - Campbells Chili,3960,USD,2020-09-02T17:50:59Z,2020-09-02
4358,48,146,Wine - Guy Sage Touraine,3957,USD,2020-09-02T05:23:46Z,2020-09-02
8223,97,240,"Rum - Light, Captain Morgan",4558,USD,2020-09-02T04:50:15Z,2020-09-02
9238,68,163,Crab - Meat,805,USD,2020-09-02T03:27:30Z,2020-09-02
7476,85,426,Buffalo - Striploin,3817,USD,2020-09-02T16:37:08Z,2020-09-02
4062,76,875,Squeeze Bottle,3274,USD,2020-09-02T08:26:24Z,2020-09-02
9284,66,780,Chocolate - Sugar Free Semi Choc,1461,USD,2020-09-02T15:23:56Z,2020-09-02
8209,84,779,"Coconut - Shredded, Sweet",815,USD,2020-09-02T22:55:20Z,2020-09-02
8662,23,883,Cake Slab,3663,USD,2020-09-02T07:57:40Z,2020-09-02
9397,54,366,Dried Peach,2617,USD,2020-09-02T07:44:56Z,2020-09-02
9763,57,486,Crackers Cheez It,855,USD,2020-09-02T03:06:39Z,2020-09-02
8655,73,519,"Nut - Walnut, Chopped",2555,USD,2020-09-02T07:12:35Z,2020-09-02
2669,34,625,Energy Drink - Franks Original,4879,USD,2020-09-02T21:44:10Z,2020-09-02
4090,1,261,Table Cloth 54x54 White,4100,USD,2020-09-02T04:49:43Z,2020-09-02
3231,64,468,Mcgillicuddy Vanilla Schnap,1354,USD,2020-09-02T18:06:21Z,2020-09-02
9468,88,439,Cheese - Shred Cheddar / Mozza,3717,USD,2020-09-02T01:03:13Z,2020-09-02
1585,24,422,Beer - Rickards Red,3528,USD,2020-09-02T22:21:24Z,2020-09-02
4446,66,609,Plastic Wrap,2322,USD,2020-09-02T23:19:25Z,2020-09-02
4076,53,272,Smirnoff Green Apple Twist,3915,USD,2020-09-02T11:48:23Z,2020-09-02
4863,41,705,Muffin Carrot - Individual,3827,USD,2020-09-02T00:54:02Z,2020-09-02
8872,89,831,Crackers Cheez It,1919,USD,2020-09-02T16:14:45Z,2020-09-02
5163,28,700,Cookies - Englishbay Chochip,4355,USD,2020-09-02T17:43:02Z,2020-09-02
4422,40,412,"Orange - Canned, Mandarin",4098,USD,2020-09-02T17:29:04Z,2020-09-02
9024,14,168,Swordfish Loin Portions,2645,USD,2020-09-02T13:27:28Z,2020-09-02
6572,36,373,Ecolab - Ster Bac,4174,USD,2020-09-02T08:38:39Z,2020-09-02
8241,94,138,Table Cloth - 53x69 Colour,1238,USD,2020-09-02T13:38:20Z,2020-09-02
8655,26,701,Cup - 8oz Coffee Perforated,3484,USD,2020-09-02T05:11:42Z,2020-09-02
5647,64,733,"Brandy - Orange, Mc Guiness",3972,USD,2020-09-02T15:12:06Z,2020-09-02
3392,50,785,Cheese - Roquefort Pappillon,2573,USD,2020-09-02T01:42:34Z,2020-09-02
9557,4,622,Egg Patty Fried,1731,USD,2020-09-02T15:42:04Z,2020-09-02
1633,89,529,"Chicken - Leg, Boneless",4522,USD,2020-09-02T19:55:39Z,2020-09-02
3189,15,113,Seaweed Green Sheets,3728,USD,2020-09-02T14:28:44Z,2020-09-02
9055,94,724,Appetizer - Escargot Puff,1502,USD,2020-09-02T06:19:03Z,2020-09-02
8702,26,103,Pasta - Cheese / Spinach Bauletti,3334,USD,2020-09-02T09:43:24Z,2020-09-02
9996,82,317,Beer - True North Lager,4780,USD,2020-09-02T18:38:14Z,2020-09-02
3349,96,666,Tomato Paste,919,USD,2020-09-02T20:05:10Z,2020-09-02
2365,15,288,Plastic Wrap,4919,USD,2020-09-02T11:24:51Z,2020-09-02
7577,79,298,Cassis,3636,USD,2020-09-02T12:08:50Z,2020-09-02
6406,86,473,Lettuce - Treviso,2942,USD,2020-09-02T13:06:50Z,2020-09-02
3300,99,545,Cream - 10%,4297,USD,2020-09-02T21:31:49Z,2020-09-02
3036,2,227,Beer - Muskoka Cream Ale,2300,USD,2020-09-02T02:51:08Z,2020-09-02
5391,10,604,Soup - Campbells Bean Medley,1815,USD,2020-09-02T07:09:04Z,2020-09-02
9414,88,770,Waffle Stix,4368,USD,2020-09-02T20:33:19Z,2020-09-02
1006,47,323,Godiva White Chocolate,1014,USD,2020-09-02T19:58:54Z,2020-09-02
4946,57,331,Ketchup - Tomato,1988,USD,2020-09-02T03:27:24Z,2020-09-02
1434,36,101,Blueberries,1184,USD,2020-09-02T09:47:39Z,2020-09-02
4210,15,271,"Wine - White, Cooking",3614,USD,2020-09-02T07:20:51Z,2020-09-02
2673,81,356,Wine - Cotes Du Rhone,1873,USD,2020-09-02T08:15:24Z,2020-09-02
9970,96,879,Butter Balls Salted,4574,USD,2020-09-02T13:15:19Z,2020-09-02
3548,81,281,Petit Baguette,1672,USD,2020-09-02T14:31:59Z,2020-09-02
5749,71,424,Foam Cup 6 Oz,4513,USD,2020-09-02T10:16:36Z,2020-09-02
7308,86,641,Muffin - Banana Nut Individual,3675,USD,2020-09-02T22:26:11Z,2020-09-02
7494,4,631,Calypso - Black Cherry Lemonade,1528,USD,2020-09-02T16:03:58Z,2020-09-02
3126,71,842,"Crab - Claws, 26 - 30",2188,USD,2020-09-02T05:08:27Z,2020-09-02
2227,80,643,White Fish - Filets,2329,USD,2020-09-02T15:09:08Z,2020-09-02
1398,19,761,Filling - Mince Meat,1848,USD,2020-09-02T03:42:18Z,2020-09-02
3483,30,629,Veal - Sweetbread,3861,USD,2020-09-02T05:33:47Z,2020-09-02
5085,82,510,Filling - Mince Meat,3215,USD,2020-09-02T13:41:36Z,2020-09-02
2924,58,398,Sauce - Rosee,1272,USD,2020-09-02T17:55:34Z,2020-09-02
9225,69,572,Rice - 7 Grain Blend,2580,USD,2020-09-02T09:12:11Z,2020-09-02
5036,71,752,Ham - Cooked Bayonne Tinned,1452,USD,2020-09-02T15:58:39Z,2020-09-02
4734,85,830,Pop - Club Soda Can,2634,USD,2020-09-02T20:27:25Z,2020-09-02
9561,26,349,"Lemonade - Strawberry, 591 Ml",4549,USD,2020-09-02T03:41:31Z,2020-09-02
1045,84,773,Yogurt - Assorted Pack,3111,USD,2020-09-02T03:12:39Z,2020-09-02
3081,87,580,"Lemonade - Strawberry, 591 Ml",4858,USD,2020-09-02T14:51:51Z,2020-09-02
2272,94,315,Crackers - Graham,584,USD,2020-09-02T23:32:17Z,2020-09-02
1263,44,317,Heavy Duty Dust Pan,4965,USD,2020-09-02T07:49:41Z,2020-09-02
9395,81,669,Puree - Passion Fruit,3187,USD,2020-09-02T13:24:22Z,2020-09-02
4326,55,200,Vinegar - Cider,3422,USD,2020-09-02T19:45:26Z,2020-09-02
7898,75,233,Green Tea Refresher,1598,USD,2020-09-02T13:28:05Z,2020-09-02
7447,83,417,Juice - Lime,2470,USD,2020-09-02T15:14:32Z,2020-09-02
4129,9,171,Petit Baguette,4943,USD,2020-09-02T10:27:37Z,2020-09-02
8570,30,351,"Juice - Grape, White",2250,USD,2020-09-02T11:23:27Z,2020-09-02
7420,93,328,Blueberries,557,USD,2020-09-02T01:14:17Z,2020-09-02
1076,28,171,Wiberg Super Cure,4908,USD,2020-09-02T01:35:20Z,2020-09-02
6704,1,669,Wine - Duboeuf Beaujolais,1891,USD,2020-09-02T17:42:12Z,2020-09-02
8380,30,785,Mix - Cocktail Ice Cream,735,USD,2020-09-02T11:52:13Z,2020-09-02
1426,9,120,"Stock - Veal, White",625,USD,2020-09-02T12:20:04Z,2020-09-02
6060,88,296,Beer - Pilsner Urquell,3641,USD,2020-09-02T10:46:17Z,2020-09-02
2894,7,159,"Juice - Clam, 46 Oz",4957,USD,2020-09-02T19:47:50Z,2020-09-02
7474,61,855,Salt - Kosher,2661,USD,2020-09-02T10:08:02Z,2020-09-02
5062,68,688,Basil - Fresh,855,USD,2020-09-02T01:50:56Z,2020-09-02
5439,95,470,Chocolate Eclairs,2370,USD,2020-09-02T08:41:27Z,2020-09-02
1209,89,503,Salt - Sea,562,USD,2020-09-02T06:02:05Z,2020-09-02
1361,56,622,Bandage - Fexible 1x3,4954,USD,2020-09-02T14:03:57Z,2020-09-02
7360,18,277,Plasticknivesblack,1876,USD,2020-09-02T22:38:39Z,2020-09-02
5659,100,434,Beans - French,3942,USD,2020-09-02T16:09:47Z,2020-09-02
